@relation obj6-train

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a6 numeric
@attribute a7 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a10 numeric
@attribute a11 numeric
@attribute a12 numeric
@attribute a13 numeric
@attribute a14 numeric
@attribute a15 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a20 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a23 numeric
@attribute a24 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a29 numeric
@attribute a30 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a35 numeric
@attribute a36 numeric
@attribute a37 numeric
@attribute a38 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a41 numeric
@attribute a42 numeric
@attribute a43 numeric
@attribute a44 numeric
@attribute a45 numeric
@attribute a46 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a49 numeric
@attribute a50 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute clase {false,true}

@data
0.000176,0.001712,0.002256,0.00321,0.00403,0.003291,0.004456,0.004681,0.004993,0.005726,0.006598,0.005807,0.006341,0.033291,0.027917,0.019756,0.019655,0.008701,0.005973,0.014235,0.01127,0,0.007536,0.003825,0.004225,0.004401,0.004001,0.004274,0.000628,0.000739,0.000625,0.000579,0.001064,0,0.000921,0.000938,0.000638,0.000664,0.000664,0.000531,0.000667,0.001172,0.001504,0.003115,0,0,0.091453,0.059654,0.813043,0.03585,0,0,false
0.000007,0,0,0.000059,0,0,0.000143,0,0.000309,0,0.000514,0,0,0.002139,0,0.002223,0,0.003753,0,0,0,0.007503,0,0,0,0,0,0.010609,0,0.028825,0.025938,0,0.033936,0.031579,0.026598,0,0,0.002969,0.000114,0.000007,0,0,0,0,1,0,0,0,0,0,0,0,false
0.000303,0.001312,0.000778,0.000723,0.001113,0.001348,0.001257,0.001188,0.000964,0.001032,0.001322,0.001507,0.001735,0.006527,0.008307,0.008262,0.009235,0.013903,0.013538,0.014173,0.010459,0,0.006452,0.00543,0.005876,0.00484,0.004359,0.006165,0.003337,0.003529,0.002412,0.00238,0.003535,0,0.001833,0.001471,0.001045,0.000781,0.000469,0.000592,0.000742,0.00139,0.001286,0.002207,0.415335,0.584665,0,0,0,0,0,0,false
0.160033,0.079694,0,0.027334,0.015954,0.015241,0,0.017409,0.025358,0.027972,0.028594,0.031097,0,0.011976,0.011579,0,0.008258,0,0,0,0.003317,0.002344,0,0.002028,0,0.001813,0.001855,0.001452,0.001191,0.001234,0.000993,0,0.000423,0.000397,0.000345,0.000228,0,0.000023,0.000029,0.000016,0.000013,0,0,0.000003,0,0.1548,0.091254,0.739701,0.003979,0.000576,0.008361,0.001329,false
0.000309,0.002044,0.004111,0.00484,0.005687,0.006071,0.006624,0.006273,0.003398,0.00223,0.002031,0.001266,0.001104,0.001315,0.00181,0.001621,0.001777,0.002702,0.003024,0.002454,0.002093,0,0.002409,0.003193,0.003636,0.004951,0.005885,0.011432,0.004876,0.004525,0.002845,0.001364,0.00555,0,0.002428,0.002646,0.003773,0.003398,0.002904,0.002422,0.001797,0.000098,0.000003,0.000013,0,0.104969,0.18524,0.193864,0.112081,0.326701,0.077145,0,false
0.000026,0.000267,0.000234,0.000404,0.000592,0.001527,0.002715,0.005322,0.006755,0.007526,0.011113,0.019827,0.019359,0.006634,0.005293,0.00485,0.004606,0.002419,0.002858,0.003662,0.005241,0,0.004453,0.007295,0.007471,0.010628,0.012777,0.014163,0.001416,0.001445,0.001592,0.001182,0.000807,0,0.000859,0.001048,0.000833,0.000957,0.00069,0.000752,0.000729,0.007585,0.00502,0.004945,0,0.269725,0.519292,0.092895,0.058388,0.025309,0.014973,0.019418,false
0.000081,0.00027,0.00016,0.00015,0.000065,0.000153,0.00014,0.000143,0.000202,0.000322,0.000485,0.001068,0.001419,0.00238,0.002832,0.003493,0.004616,0.024144,0.018939,0.017594,0.017773,0,0.01735,0.02015,0.02111,0.021061,0.015299,0.011247,0.000479,0.000355,0.000244,0.000638,0.000508,0,0.000413,0.000837,0.000492,0.000417,0.000228,0.000299,0.000241,0.000898,0.002493,0.004544,0.654198,0.200562,0.14524,0,0,0,0,0,false
0.000003,0.000013,0.000033,0.000052,0.000098,0.000133,0.000202,0.000241,0.000645,0.001084,0.002272,0.006042,0.010638,0.006253,0.005671,0.004945,0.004808,0.00735,0.013896,0.021253,0.015811,0,0.015732,0.013271,0.014219,0.0143,0.016364,0.014473,0.000651,0.000615,0.000436,0.000231,0.000221,0,0.00012,0.000124,0.000114,0.000166,0.000124,0.000124,0.000186,0.002005,0.002324,0.002493,0,0.262398,0.450623,0.133472,0.045635,0.028337,0.021259,0.058275,false
0.439622,0,0,0,0,0,0,0,0.386074,0,0,0,0,0,0,0,0,0,0.006139,0,0,0,0,0,0,0.000524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.300723,0.699277,0,0,0,0,0,0,false
0.000107,0.000785,0.000488,0.000586,0.000648,0.00042,0.000563,0.00068,0.000941,0.001156,0.001325,0.001364,0.001449,0.001836,0.002344,0.001868,0.002363,0.002008,0.002132,0.002174,0.002106,0,0.002318,0.002383,0.002607,0.002363,0.002064,0.003467,0.01305,0.011107,0.004984,0.011523,0.000697,0,0.001276,0.001175,0.002018,0.000977,0,0.000003,0.000007,0,0.000007,0.000007,0,0.044952,0.299204,0.620522,0.00118,0.010285,0.022646,0.001211,false
0.000036,0.000036,0.000036,0.000039,0.000016,0.000013,0.000016,0.000029,0.000081,0.000029,0.000042,0.000026,0.000049,0.00012,0.000169,0.000378,0.0007,0.00224,0.00195,0.001999,0.001989,0.00207,0.002142,0.002184,0.002038,0,0.00222,0.003333,0.004844,0.005003,0.006139,0.007324,0.007881,0.006462,0.006087,0.005576,0,0.00332,0.00417,0.002246,0,0.000026,0.000007,0.00001,0.144636,0.067657,0.780343,0.007364,0,0,0,0,false
0.000329,0.001475,0.001794,0.00234,0.003581,0.003682,0.00346,0.003447,0.003027,0.003037,0.003551,0.005706,0.005046,0.00391,0.00375,0.003438,0.003428,0.002158,0.002327,0.002002,0.001914,0,0.002139,0.003216,0.003691,0.004473,0.004486,0.005241,0.009717,0.009066,0.008538,0.002454,0.001898,0,0.002188,0.001852,0.001657,0.001452,0.001611,0.001683,0.001637,0.00125,0.001494,0.00237,0,0.142763,0.191997,0.535299,0.129941,0,0,0,false
0.000573,0.001628,0.001318,0.001357,0.00152,0.001077,0.001247,0.00113,0.001305,0.001846,0.001934,0.002493,0.002262,0.003542,0.003815,0.00388,0.004697,0.004775,0.004857,0.005117,0.005459,0,0.005293,0.004954,0.004844,0.004925,0.004967,0.005527,0.011751,0.010664,0.006305,0.004056,0.001188,0,0.000332,0.000329,0.000228,0.000254,0.000104,0.000055,0.000059,0.000078,0.000042,0.000085,0,0,0.236032,0.233197,0.142202,0.128275,0.160704,0.099589,true
0.000003,0.00001,0.000003,0.000013,0.000003,0.00001,0.00002,0.000013,0.00002,0.000013,0.000026,0.000007,0.000042,0.000068,0.000098,0.000117,0.000176,0.000195,0.000163,0.000153,0.000176,0.000176,0.000199,0.000186,0.000234,0.000221,0.000277,0.000771,0.003031,0.003395,0.004391,0.003545,0.010817,0.010495,0.010114,0.009616,0.010313,0.010039,0.005277,0.005918,0.007718,0.000957,0.000335,0.000215,0.238779,0.435281,0.161324,0.164616,0,0,0,0,false
0.000007,0.000081,0.000101,0.00012,0.000238,0.000316,0.000391,0.00043,0.000531,0.000752,0.001058,0.001146,0.001051,0.001009,0.000791,0.000742,0.000684,0.001133,0.001504,0.00153,0.00151,0,0.001969,0.001712,0.001647,0.001849,0.001882,0.004007,0.012598,0.013203,0.015007,0.004281,0.001816,0,0.000752,0.001009,0.001517,0.00126,0.000853,0.000801,0.000788,0.000736,0.000755,0.001149,0.026334,0.136058,0.837607,0,0,0,0,0,false
0.00055,0.003656,0.003291,0.006214,0.015801,0.006934,0.006266,0.005697,0.002926,0.002354,0.002477,0.002207,0.002399,0.007988,0.008831,0.00651,0.009785,0.005286,0.003607,0.003063,0.003151,0,0.003392,0.002923,0.003333,0.003809,0.004609,0.010413,0.003135,0.002907,0.003835,0.00221,0.001764,0,0.000576,0.000293,0.000199,0.000195,0.000107,0.000088,0.000133,0.008656,0.002129,0.002051,0,0.10105,0.390151,0.384775,0.124025,0,0,0,false
0.016755,0.035449,0.019128,0.012861,0.011712,0.008125,0.008678,0.008945,0.008477,0.006956,0.0061,0.004945,0.003874,0.002308,0.002467,0.002676,0.002669,0.003115,0.003454,0.004466,0.005133,0,0.005186,0.005055,0.005241,0.005358,0.005771,0.006527,0.00348,0.003604,0.004606,0.003434,0.002048,0,0.001895,0.001979,0.001367,0.001543,0.001178,0.001214,0.001074,0.002132,0.003301,0.005387,0,0.249968,0.750032,0,0,0,0,0,false
0.00001,0.000055,0.000114,0.000322,0.00043,0.000462,0.000462,0.000436,0.000423,0.000407,0.000381,0.000436,0.000433,0.000563,0.000475,0.000387,0.000316,0.000313,0.000407,0.000596,0.000706,0.000879,0.000918,0.000859,0.000732,0.000719,0.000648,0.001702,0.008594,0.00846,0.013141,0.006198,0.005358,0.005957,0.00748,0.008698,0.006556,0.005033,0.000114,0.000111,0.000101,0.00001,0.000026,0.00001,0,0.350942,0.32519,0.312353,0,0,0.00107,0.010445,false
0.000013,0.000088,0.000615,0.001611,0.006572,0.007907,0.011852,0.015166,0.015358,0.013005,0.016045,0.011257,0.010895,0.005905,0.00513,0.003262,0.002793,0.005521,0.00501,0.006198,0.005856,0,0.004613,0.004948,0.004551,0.004681,0.004388,0.004251,0.002008,0.002021,0.001755,0.001738,0.00263,0,0.002614,0.002673,0.002686,0.002347,0.002126,0.00194,0.001807,0.00415,0.006061,0.008434,0,0,0.142124,0.646039,0.094035,0.086015,0.020566,0.011221,false
0.000036,0.002311,0.008066,0.013711,0.030055,0.008545,0.009821,0.007832,0.004447,0.003359,0.003109,0.00319,0.002881,0.002386,0.001891,0.001637,0.0014,0.00127,0.001667,0.003268,0.003268,0,0.005286,0.01026,0.010964,0.010837,0.009655,0.001836,0.002637,0.002868,0.004144,0.007188,0.003079,0,0.002227,0.002109,0.001452,0.000703,0.000452,0.000501,0.000726,0.001488,0.006859,0.004834,0.165469,0.132725,0.180868,0.238893,0.092699,0.13023,0.058486,0.000631,false
0.244404,0.03984,0.01873,0.018564,0.025671,0.02958,0.033262,0.040345,0.03835,0.034215,0.031572,0.022171,0.018193,0.00319,0.003132,0.00348,0.004033,0.004613,0.003662,0.002318,0.001624,0,0.001019,0.001038,0.001097,0.001074,0.000999,0.000176,0.000081,0.000026,0.000036,0.000026,0.00001,0,0.000026,0.000029,0.000026,0.000065,0.000039,0.000039,0.000417,0.000186,0.00027,0.000729,0.102336,0.158132,0.093227,0.433499,0.212807,0,0,0,false
0.000052,0.000137,0.000394,0.001064,0.001449,0.001644,0.001722,0.002113,0.003682,0.006722,0.006566,0.006016,0.005007,0.003451,0.003115,0.003916,0.006478,0.021706,0.026969,0.023239,0.01334,0.007393,0.007048,0.005446,0.004215,0.004652,0.004691,0.005645,0.002715,0.002552,0.002201,0.000947,0.000391,0.000404,0.00043,0.000335,0.000384,0.000358,0.000498,0.00055,0.000648,0.003923,0.003385,0.004225,0.179535,0.079719,0.100322,0.063086,0.134949,0.441695,0.000694,0,false
0.000811,0.002695,0.00388,0.00529,0.005127,0.003542,0.003743,0.004089,0.003971,0.003994,0.003542,0.003105,0.002705,0.0032,0.003799,0.003415,0.003923,0.002702,0.001937,0.002201,0.002588,0,0.00307,0.003499,0.003434,0.003818,0.004176,0.005146,0.006523,0.007035,0.008874,0.003138,0.003177,0,0.002116,0.002028,0.001712,0.001761,0.001878,0.001325,0.001003,0.001549,0.002145,0.002646,0,0.251697,0.306013,0.442291,0,0,0,0,false
0.001715,0.016221,0.01109,0.011719,0.008171,0.004287,0.004453,0.004723,0.003239,0.003063,0.002979,0.002435,0.001898,0.001315,0.001374,0.001094,0.001175,0.001468,0.001354,0.001403,0.001221,0,0.001797,0.001351,0.001266,0.001322,0.001393,0.00403,0.004521,0.004505,0.007194,0.003379,0.003721,0,0.003903,0.003057,0.001481,0.000173,0.000085,0.000088,0.000137,0.001715,0.001605,0.002015,0,0.028034,0.151911,0.820055,0,0,0,0,false
0.052057,0.052826,0.029007,0.023971,0.023802,0.014779,0.01415,0.013831,0.013464,0,0.012103,0.010459,0.009134,0.003529,0.003773,0.004349,0.004463,0.011009,0.00932,0.011191,0.01252,0.00721,0.006885,0.005801,0.005397,0.004593,0.004229,0.00776,0.001777,0.001794,0.001722,0.000954,0.000716,0.000547,0.000485,0.000368,0.00013,0.000036,0.000023,0.00001,0.000003,0,0.000003,0,0,0.110572,0.427325,0.462103,0,0,0,0,false
0.000329,0.001006,0.001647,0.001396,0.000736,0.000446,0.000397,0.000361,0.000407,0.001198,0.002546,0.00321,0.002845,0.005397,0.004359,0.003428,0.003073,0.002917,0.004173,0.011582,0.013174,0,0.05472,0.035615,0.050322,0.037607,0.019616,0.003516,0.000417,0.000345,0.000566,0.000189,0.000247,0,0.000189,0.000231,0.000081,0.000065,0.000055,0.000046,0.000029,0.000651,0.000241,0.000394,0,0.276263,0.458102,0.12036,0.051192,0.024097,0.024762,0.045225,false
0.000677,0.002458,0.001517,0.000882,0.000664,0.000381,0.000423,0.000348,0.000482,0.000368,0.000309,0.000365,0.000355,0.000439,0.000527,0.000729,0.000996,0.002367,0.001745,0.001748,0.001862,0,0.00234,0.00266,0.002676,0.002738,0.002907,0.004707,0.023008,0.024596,0.023014,0.003555,0.000498,0,0.000146,0.000088,0.000065,0.00002,0.000026,0.000013,0.000026,0.000036,0.000036,0.000039,0.718161,0.074551,0,0.026486,0.025836,0.035472,0.107694,0.0118,true
0.000208,0.000439,0.002536,0.003822,0.002367,0.001771,0.001152,0.001374,0.000426,0.00013,0.000124,0,0.000107,0.000645,0.000771,0.001172,0,0.001419,0.001846,0,0.002438,0.00346,0.003294,0.004199,0.004049,0.004759,0.006416,0.01391,0.007305,0,0.002673,0.001917,0.005661,0.006462,0.010335,0.013265,0.006579,0.000758,0.000465,0.000313,0.000273,0,0.000003,0.000007,0.39078,0.045264,0.534413,0.026748,0.002796,0,0,0,false
0.000003,0,0,0.000007,0,0,0,0.000013,0.000016,0.000013,0,0.00001,0.000013,0.000042,0,0.000088,0,0,0,0.000775,0.001478,0.0029,0.002985,0.002168,0,0.001117,0,0,0.021273,0.021904,0.036035,0,0.000228,0.000016,0.000003,0,0,0,0,0,0.000003,0,0,0,0.040147,0.339468,0.620385,0,0,0,0,0,false
0.00027,0.001953,0.001569,0.001162,0.001045,0.001475,0,0.001673,0.001641,0.000895,0.000931,0.001546,0.001523,0.001097,0.001273,0.001201,0.001025,0.003141,0.00374,0.005212,0.005716,0,0.006829,0.009007,0.009622,0.010078,0.010322,0.004674,0.002132,0.002562,0.000404,0.005729,0.006123,0,0.007002,0.008011,0.008483,0.0096,0.007174,0.005625,0.005719,0.000059,0.00001,0.000003,0.760118,0.037023,0.000037,0.059699,0.142526,0.000573,0.000025,0,false
0.129609,0.098984,0.046595,0.034157,0.035365,0.02528,0.024014,0.02474,0.02486,0.029287,0.032064,0.028301,0.023031,0.010013,0.007539,0.005173,0.004577,0.001748,0.00194,0.001569,0.001123,0,0.000973,0.000684,0.000771,0.000638,0.000628,0.000374,0.00012,0.000143,0.000153,0.000049,0.000003,0,0,0.000007,0,0,0,0.00001,0.000003,0.000003,0.000003,0,0.003653,0.156236,0.075823,0.739463,0.024826,0,0,0,false
0.115736,0.054163,0.022477,0.016982,0.019398,0.017682,0.020397,0.018936,0.018919,0.014209,0.013047,0.011042,0.008968,0.008936,0.010365,0.010085,0.011185,0.013369,0.009753,0.00752,0.005527,0,0.003942,0.003278,0.003366,0.003174,0.003063,0.001569,0.000924,0.000807,0.000853,0.000475,0.000482,0,0.000531,0.000397,0.000433,0.000479,0.000531,0.000283,0.000238,0.000247,0.000381,0.000755,0.114466,0.186821,0.200082,0.340413,0.147683,0.002035,0,0.0085,false
0.00002,0.000524,0.001579,0.002598,0.004242,0.004209,0.004489,0.004102,0.005186,0.006325,0.006715,0.00641,0.006064,0.033366,0.025391,0.017848,0.018574,0.008213,0.006305,0.014684,0.011309,0,0.007386,0.004775,0.004834,0.004043,0.003577,0.005055,0.000716,0.000589,0.000635,0.000596,0.001123,0,0.000794,0.000768,0.000592,0.00069,0.000667,0.000518,0.00056,0.00113,0.001598,0.002995,0,0.051459,0.061632,0.029883,0.682019,0.175007,0,0,false
0.000026,0,0.000068,0,0.000153,0.000394,0,0.000791,0.001533,0.002852,0,0,0.008613,0.021286,0.021888,0.019847,0.024193,0.023512,0.022275,0,0.014938,0,0.008747,0,0.007415,0.006546,0.005951,0,0,0.004508,0,0,0,0,0.006006,0,0.00556,0,0,0,0.000173,0,0.000003,0,0.8462,0.1538,0,0,0,0,0,0,false
0.003942,0.005863,0.003613,0.002845,0.003174,0.001882,0.002204,0.002012,0.00224,0.00249,0.002679,0.00387,0.003574,0.003997,0.003952,0.003724,0.004193,0.006003,0.005609,0.007604,0.009395,0,0.00623,0.005609,0.005843,0.006211,0.006234,0.009368,0.008057,0.008226,0.008467,0.001198,0.000527,0,0.000381,0.000309,0.000267,0.000202,0.000166,0.000081,0.000101,0.00015,0.000156,0.00012,0,0.152362,0.034561,0.652617,0.124512,0.000012,0,0.035936,true
0.055921,0.048245,0.032985,0.030055,0.032868,0.026885,0.030817,0.030413,0.033092,0.024984,0.022324,0.020879,0.014964,0.006465,0.006709,0.006901,0.00766,0.005514,0.005296,0.004323,0.003158,0,0.002083,0.001768,0.001943,0.002087,0.002197,0.000273,0.001178,0.001283,0.001758,0.00097,0.001709,0,0.000947,0.000648,0.000778,0.000479,0.000215,0.000221,0.000231,0.000306,0.000397,0.000768,0.001114,0.117873,0.323893,0.557119,0,0,0,0,false
0.00013,0.000553,0.000534,0.000332,0.000313,0.000729,0.000801,0.001117,0.003688,0.009108,0.01014,0.010007,0.012181,0.016009,0.015387,0.013376,0.018148,0.013164,0.011839,0.01097,0.011702,0.012246,0.013135,0.013405,0.014626,0.014154,0.019105,0.003294,0.000309,0.000319,0.000332,0.000537,0.000472,0.000498,0.000339,0.000241,0.000221,0.000339,0.000462,0.000456,0.000348,0.009746,0.002611,0.003903,0.007309,0.480329,0.42964,0.082722,0,0,0,0,false
0.000098,0.000723,0.000609,0.000322,0.000208,0.000319,0.000583,0.000544,0.000514,0.000358,0.000446,0.000439,0.000602,0.002855,0.002952,0.003242,0.005645,0.011722,0.014613,0.017881,0.017572,0,0.016322,0.016296,0.016693,0.015557,0.014827,0.007184,0.000993,0.001055,0.000898,0.001943,0.004652,0,0.00404,0.002796,0.001227,0.000726,0.000579,0.000446,0.000439,0.000449,0.000677,0.000739,0,0.149656,0.340877,0.242688,0.129485,0.066177,0.033723,0.037396,true
0.000908,0.005563,0.00653,0.009206,0.014652,0.011429,0.01179,0.012692,0.011338,0.009027,0.008304,0.006953,0.005954,0.004648,0.004951,0.004717,0.004557,0.003122,0.002855,0.002396,0.002275,0,0.002025,0.001859,0.002021,0.001855,0.001774,0.002337,0.001745,0.001862,0.002327,0.004167,0.003037,0,0.002057,0.001859,0.001214,0.001569,0.002568,0.002734,0.002773,0.004941,0.005999,0.007227,0.197542,0.349747,0.39959,0.053122,0,0,0,0,false
0.054268,0.040046,0.024596,0.023516,0.030329,0,0.02127,0.022454,0.024495,0.018551,0.018112,0.016191,0.015192,0.00751,0.006702,0.006891,0.007279,0.013887,0.012637,0.009424,0.008861,0,0.011149,0.0114,0.0104,0.009313,0.008128,0.001755,0.000632,0.000713,0.000645,0.000081,0.000094,0,0.000033,0,0.000039,0.00002,0,0,0,0.000003,0,0,0.025884,0.125043,0.403712,0.404549,0.040812,0,0,0,false
0.020039,0,0,0,0,0.171097,0,0,0,0,0,0,0,0,0,0.036611,0,0,0.027386,0,0,0,0,0.013623,0,0,0,0,0,0,0,0.002969,0,0,0.000313,0,0,0,0.00001,0,0,0,0,0,0.011539,0,0.320209,0.668253,0,0,0,0,false
0.00057,0.006104,0.002549,0.00097,0.000579,0.000521,0.000384,0.000381,0.000479,0.000599,0.000778,0.001126,0.001426,0.004355,0.003789,0.003942,0.004111,0.005895,0.005596,0.006195,0.006354,0,0.011097,0.008675,0.010726,0.009681,0.011699,0.039889,0.002337,0.002363,0.001478,0.000391,0.000345,0,0.000127,0.00015,0.000078,0.000098,0.000114,0.000117,0.000192,0.000586,0.000264,0.000488,0,0.252461,0.293058,0.197273,0.1206,0.092584,0.027671,0.016353,true
0.0036,0.014189,0.012259,0.01238,0.015299,0.014616,0.018372,0.019066,0.017077,0.011927,0.010306,0.009564,0.008197,0.00374,0.003932,0.003597,0.004144,0.003978,0.00404,0.00346,0.00349,0,0.003177,0.003001,0.002979,0.002874,0.003239,0.003792,0.007952,0.007813,0.006673,0.001488,0.001175,0,0.0011,0.00126,0.001191,0.000967,0.001191,0.000872,0.000706,0.00138,0.002126,0.002201,0,0.307635,0.174275,0.518089,0,0,0,0,false
0.000749,0.001774,0.00306,0.006279,0.009235,0.007301,0.007279,0.009561,0.007129,0.004287,0.004427,0.005664,0.005133,0.005983,0.005924,0.006152,0.00776,0.014173,0.024131,0.037546,0.016722,0,0.009645,0.008379,0.008294,0.009053,0.007907,0.004779,0.001312,0.001273,0.001201,0.000485,0.000254,0,0.000202,0.000173,0.000267,0.000205,0.000202,0.00028,0.000332,0.006097,0.002943,0.003529,0,0.264446,0.31367,0.263205,0.078486,0.034413,0.019939,0.02584,true
0.002799,0.025723,0.016523,0.007533,0.003587,0.002135,0.001608,0.001722,0.001712,0.001559,0.001403,0.001338,0.001325,0.002598,0.003005,0.003818,0.003639,0.004743,0.007604,0.008021,0.007093,0,0.013395,0.009059,0.00998,0.010361,0.00974,0.008525,0.000544,0.000511,0.000365,0.003747,0.000068,0,0.00013,0.000179,0.005514,0.012067,0.008988,0.006299,0.005088,0.000283,0.000553,0.000924,0,0.655048,0.15355,0.087387,0.048559,0.055457,0,0,false
0.885918,0,0.08028,0.016859,0,0,0.002542,0.001455,0.000934,0.000706,0,0.000518,0,0.000098,0.000107,0.000052,0,0.000075,0.000059,0.000068,0.000055,0.000068,0,0.000078,0.000088,0.000094,0.000062,0.000046,0,0.000049,0,0.00002,0,0.000013,0.000013,0.000029,0,0.00001,0,0,0,0,0,0,0,0.29533,0.256948,0.176127,0.179752,0.039621,0.01524,0.036983,true
0.000101,0.000348,0.000329,0.000446,0.001276,0.003245,0.001423,0.000996,0.001175,0.001283,0.001243,0.001188,0.001064,0.001543,0.002035,0.002272,0.002757,0.00332,0.00375,0.003509,0.003115,0,0.002708,0.002471,0.002839,0.002979,0.003219,0.004906,0.008584,0.00944,0.010667,0.004001,0.004844,0,0.002399,0.001872,0.000723,0.000618,0.000469,0.00042,0.000413,0.00152,0.001709,0.002627,0,0,0.096266,0.045643,0.059575,0.739648,0.055133,0.003735,false
0.000078,0.000296,0.000407,0.000322,0.000234,0.000277,0.000326,0.000371,0.000602,0.000736,0.000833,0.000592,0.000583,0.009632,0.009401,0.009336,0.011507,0.00266,0.002826,0.003187,0.002435,0,0.002318,0.002529,0.002673,0.00362,0.003639,0.007467,0.021628,0.023916,0.021579,0.000081,0.000208,0,0.000036,0.00002,0.000016,0.000016,0.00001,0.000026,0.000039,0.000042,0.000049,0.000104,0.000079,0.324465,0.382482,0.107984,0.054155,0.026509,0.046297,0.05803,false
0.000013,0.000065,0.000111,0.000267,0.000501,0.000664,0.000846,0.00126,0.001992,0.002275,0.002415,0.00332,0.003141,0.000732,0,0.001016,0.000879,0.001296,0.001387,0.001117,0.000944,0.00085,0.001064,0.001305,0.001367,0.001719,0.002552,0.006058,0.00695,0.006592,0.004821,0,0.005482,0.007738,0.008307,0.007757,0.003776,0.00125,0.000072,0.000107,0.000055,0.000013,0.000075,0.000023,0,0.471701,0.528299,0,0,0,0,0,false
0.000013,0.004544,0.022507,0.012298,0.006214,0.004391,0.004144,0.003626,0.002874,0.002061,0.002249,0.002383,0.002096,0.004033,0.004255,0.003268,0.003568,0.003704,0.003073,0.002126,0.002272,0,0.002305,0.002367,0.002591,0.002617,0.002718,0.003379,0.006569,0.007354,0.006914,0.00488,0.002204,0,0.001738,0.001706,0.001546,0.001406,0.001237,0.001478,0.001328,0.00499,0.004697,0.005638,0.289808,0.135448,0,0.385186,0.154274,0.035259,0.000025,0,false
0.000046,0.000283,0.000879,0.001628,0.003991,0.00891,0.01208,0.016292,0.019229,0.016081,0.013955,0.00819,0.005553,0.00252,0.002992,0.004209,0.005485,0.003831,0.003278,0.002731,0.002354,0,0.001755,0.001533,0.001484,0.001449,0.001475,0.001383,0.001064,0.001217,0.001423,0.007529,0.001865,0,0.000885,0.001117,0.000908,0.00097,0.001331,0.001582,0.001956,0.003776,0.006823,0.012705,0.150439,0.109296,0.39753,0.341143,0.001592,0,0,0,false
0.00001,0.000042,0.000042,0.000065,0.000033,0.000075,0.000101,0.000124,0.000169,0.000127,0.000094,0.000111,0.000088,0.000033,0.000072,0.000026,0.000036,0.00002,0.000013,0.00001,0.000046,0.000098,0.000068,0.000078,0.000088,0.000094,0.000091,0.000101,0.000319,0.00026,0.000706,0.010615,0.011172,0.011243,0.01166,0.010576,0.004248,0.008665,0.00042,0.00013,0.000072,0.000046,0.000016,0.000007,0,1,0,0,0,0,0,0,false
0.000007,0.000026,0,0.000091,0.000137,0,0.000706,0.001182,0,0.003402,0.004577,0.005768,0.006533,0.009294,0.00998,0.01137,0.010645,0,0,0,0.004264,0,0.003154,0,0.002865,0.002637,0.002842,0,0.00557,0,0.006208,0.011296,0.004189,0,0.002594,0.002646,0,0.002269,0,0.000374,0,0,0,0.000003,0,1,0,0,0,0,0,0,false
0.000085,0.000267,0.000612,0.000954,0.001152,0.001768,0.002975,0.003001,0.002477,0.003438,0.00431,0.004701,0.003672,0.001937,0.001478,0.001048,0.001003,0.001559,0.001823,0.001986,0.001722,0,0.001566,0.001641,0.001833,0.001956,0.002139,0.003232,0.007881,0.00887,0.009486,0.002396,0.00582,0,0.015407,0.011989,0.003652,0.002848,0.000527,0.000189,0.000117,0.000169,0.000212,0.000469,0.225935,0.148917,0.140812,0.484335,0,0,0,0,false
0.717507,0.230726,0.034548,0.007982,0.003262,0.001227,0.000553,0.000283,0.000244,0.000166,0.000182,0,0.000137,0.000068,0.000068,0,0.000026,0.000033,0.000033,0.000049,0.000046,0,0.000026,0.000029,0.00002,0.000013,0.000013,0.000007,0,0,0.000003,0,0,0,0,0.000003,0,0,0,0,0.000003,0,0,0,0,0.29764,0.246976,0.276758,0.089586,0.023317,0.019935,0.045789,true
0.001904,0.011061,0,0.008024,0.006351,0.006621,0,0.006895,0.011165,0.01349,0.012965,0.008265,0,0.004307,0.004574,0,0.005661,0,0,0,0.005465,0.005742,0,0.004772,0,0.005202,0.006351,0.004974,0.015179,0.014701,0.011699,0,0.001032,0.000804,0.000544,0.000472,0,0.00016,0.000065,0.000042,0.000023,0,0,0,0,0.053495,0.455206,0.305102,0.009469,0.067226,0.056895,0.052607,false
0.071992,0.077132,0.04085,0.020752,0,0.008812,0.007699,0.008408,0.01041,0.010762,0.009401,0.007096,0.005801,0.000625,0.000524,0.000557,0.000632,0,0.00265,0.004417,0.005426,0.00569,0.006322,0.006315,0,0.007057,0.007344,0,0.00513,0.005007,0.00474,0.009635,0.000303,0.00027,0.000309,0.000273,0.00041,0.000277,0.000052,0.000055,0.000016,0,0.000003,0,0.672872,0.240629,0.086498,0,0,0,0,0,false
