@relation 'obj1-train-weka.filters.unsupervised.attribute.Remove-V-R1-5,8-9,11,13,16-19,21-22,25-28,31-34,36,39-40,42,45,47-48,51-52,55,59-64,66-67,69-70,72,79-82,85,87-88,93,97,100-101,103-104,107,130,147,152-153,158,163,173,186-187,192,198,204-206,215,220,224,229,234,237,239,245,250,252,256-258,261-265'

@attribute a1 numeric
@attribute a2 numeric
@attribute a3 numeric
@attribute a4 numeric
@attribute a5 numeric
@attribute a8 numeric
@attribute a9 numeric
@attribute a11 numeric
@attribute a13 numeric
@attribute a16 numeric
@attribute a17 numeric
@attribute a18 numeric
@attribute a19 numeric
@attribute a21 numeric
@attribute a22 numeric
@attribute a25 numeric
@attribute a26 numeric
@attribute a27 numeric
@attribute a28 numeric
@attribute a31 numeric
@attribute a32 numeric
@attribute a33 numeric
@attribute a34 numeric
@attribute a36 numeric
@attribute a39 numeric
@attribute a40 numeric
@attribute a42 numeric
@attribute a45 numeric
@attribute a47 numeric
@attribute a48 numeric
@attribute a51 numeric
@attribute a52 numeric
@attribute a55 numeric
@attribute a59 numeric
@attribute a60 numeric
@attribute a61 numeric
@attribute a62 numeric
@attribute a63 numeric
@attribute a64 numeric
@attribute a66 numeric
@attribute a67 numeric
@attribute a69 numeric
@attribute a70 numeric
@attribute a72 numeric
@attribute a79 numeric
@attribute a80 numeric
@attribute a81 numeric
@attribute a82 numeric
@attribute a85 numeric
@attribute a87 numeric
@attribute a88 numeric
@attribute a93 numeric
@attribute a97 numeric
@attribute a100 numeric
@attribute a101 numeric
@attribute a103 numeric
@attribute a104 numeric
@attribute a107 numeric
@attribute a130 numeric
@attribute a147 numeric
@attribute a152 numeric
@attribute a153 numeric
@attribute a158 numeric
@attribute a163 numeric
@attribute a173 numeric
@attribute a186 numeric
@attribute a187 numeric
@attribute a192 numeric
@attribute a198 numeric
@attribute a204 numeric
@attribute a205 numeric
@attribute a206 numeric
@attribute a215 numeric
@attribute a220 numeric
@attribute a224 numeric
@attribute a229 numeric
@attribute a234 numeric
@attribute a237 numeric
@attribute a239 numeric
@attribute a245 numeric
@attribute a250 numeric
@attribute a252 numeric
@attribute a256 numeric
@attribute a257 numeric
@attribute a258 numeric
@attribute a261 numeric
@attribute a262 numeric
@attribute a263 numeric
@attribute a264 numeric
@attribute clase {false,true}

@data
0.000072,0.000531,0.000938,0.001471,0.002601,0.003086,0.00292,0.002152,0.001875,0.002406,0.00166,0.001393,0.001615,0.001927,0.002096,0.001595,0.001563,0.001442,0.001423,0.001702,0.002031,0.00235,0.002676,0.002513,0.00251,0.002204,0.002165,0.002038,0.002015,0.001969,0.002243,0.002819,0.001605,0.001462,0.001602,0.001895,0.001979,0.001745,0.001839,0.001859,0.001973,0.0018,0.001966,0.002279,0.00363,0.003737,0.006191,0.010605,0.013037,0.014375,0.012604,0.007025,0.005247,0.005186,0.005156,0.005635,0.005742,0.006364,0.011598,0.008359,0.006882,0.006468,0.007695,0.007406,0.007529,0.000996,0.000641,0,0.000407,0.000485,0.000426,0.00042,0.000176,0.000107,0.000081,0.000055,0.000042,0.000029,0.000023,0.000003,0.000013,0.000007,0.002035,0.03743,0.724574,0.000012,0,0,0,false
0.000277,0.000257,0.000189,0.000368,0.00084,0.003812,0.004183,0.004632,0.003776,0.004349,0.004258,0.003818,0.004137,0.004854,0.005016,0.004945,0.005625,0.005889,0.005352,0.005758,0.006123,0.005459,0.005296,0.004124,0.005426,0.005967,0.007057,0.008551,0.010293,0.011204,0.013477,0.014831,0.014072,0.01264,0.012826,0.010371,0.010781,0.012168,0.011058,0.011143,0.010381,0.011195,0.010179,0.010566,0.013285,0.013577,0.013809,0.014277,0.01252,0.011234,0.01068,0.00863,0.006943,0.005098,0.004466,0.003392,0.003034,0.002204,0.000221,0.000104,0.000592,0.000811,0.001286,0.001423,0.002464,0.00554,0.005329,0,0.003486,0.0007,0.000371,0.000228,0.000039,0.00001,0.000023,0.000029,0.00002,0.000026,0.000036,0.000026,0.000033,0.000039,0.000566,0,0.660899,0,0,0,0,true
0.000016,0.000101,0.000124,0.00013,0.000182,0.000319,0.000306,0.000199,0.000218,0.000212,0.000283,0.000299,0.000313,0.000348,0.000368,0.000361,0.000391,0.000339,0.000358,0.00041,0.00041,0.000452,0.000518,0.000433,0.000358,0.000381,0.000397,0.000488,0.000488,0.000527,0.00057,0.000612,0.000674,0.000807,0.000833,0.000814,0.000719,0.000723,0.000723,0.000762,0.000931,0.000687,0.000752,0.000771,0.001081,0.001257,0.001338,0.001523,0.002119,0.002562,0.003151,0.004238,0.006719,0.009121,0.009958,0.011563,0.011771,0.01126,0.006058,0.003965,0.004701,0.004001,0.003288,0.003483,0.006813,0.013568,0.0118,0,0.002819,0.002005,0.001995,0.001855,0.00141,0.00123,0.001283,0.00109,0.000765,0.000706,0.000648,0.000527,0.000557,0.000436,0.00639,0,0.955633,0,0,0,0,false
0.000228,0.000882,0.000602,0.000833,0.000863,0.001006,0.001729,0.002555,0.00291,0.005941,0.005918,0.005319,0.00611,0.008206,0.008405,0.006742,0.008516,0.009121,0.008695,0.007074,0.007946,0.006722,0.006406,0.004476,0.007174,0.006543,0.006383,0.003206,0.002087,0.002171,0.004417,0.006667,0.009938,0.014137,0.012969,0.017907,0.018167,0.018366,0.017409,0.024759,0.023193,0.012275,0.01363,0.004163,0.000326,0.00028,0.000286,0.000365,0.000309,0.000407,0.000335,0.000309,0.000339,0.000254,0.000293,0.000277,0.000293,0.000273,0.000495,0.001012,0.002425,0.002842,0.006807,0.007438,0.002409,0.004886,0.005618,0,0.00599,0.008294,0.008184,0.007601,0.005758,0.003258,0.002708,0.001868,0.001608,0.001644,0.001647,0.002113,0.00123,0.001331,0.008776,0.378942,0.16544,0,0,0,0,true
0.000072,0.000218,0.000651,0.002113,0.002464,0.024225,0.024036,0.012204,0.004967,0.00291,0.002809,0.002432,0.002848,0.003285,0.003298,0.003994,0.003822,0.003708,0.003405,0.003519,0.004508,0.005407,0.006969,0.01085,0.017122,0.014606,0.012422,0.013141,0.011833,0.01373,0.011732,0.011771,0.008434,0.008506,0.00832,0.009782,0.009219,0.008555,0.008193,0.009235,0.01027,0.010273,0.012943,0.010586,0.007451,0.006738,0.008454,0.009095,0.006618,0.005384,0.005094,0.005143,0.007725,0.006969,0.006696,0.004704,0.003548,0.002386,0.001243,0.000938,0.000677,0.000648,0.00055,0.000632,0.000618,0.000443,0.000462,0,0.000358,0.000319,0.000368,0.000322,0.000316,0.000345,0.000303,0.000329,0.000407,0.000417,0.000609,0.000729,0.000863,0.006488,0.047109,0.035648,0.347,0.105811,0.066512,0.05901,0.015865,false
0.000521,0.001598,0.001143,0.001823,0.003079,0.002767,0.002487,0.001488,0.001354,0.001211,0.001234,0.001364,0.001497,0.001777,0.001572,0.001484,0.002324,0.002718,0.003151,0.00252,0.002389,0.002171,0.001758,0.001536,0.001777,0.001823,0.002637,0.002826,0.002552,0.002067,0.001836,0.001673,0.001058,0.001035,0.00097,0.001227,0.001488,0.001826,0.001533,0.001234,0.001058,0.000732,0.000771,0.000658,0.000908,0.000983,0.001097,0.001146,0.001419,0.001266,0.001253,0.001536,0.002266,0.002386,0.002565,0.002301,0.002298,0.001882,0.002816,0.002223,0.002523,0.002585,0.002939,0.00249,0.00835,0.019346,0.019092,0,0.01403,0.007184,0.007054,0.006816,0.00596,0.003141,0.003324,0.003428,0.002946,0.001719,0.000573,0.00001,0.000026,0.000085,0.000124,0,0.26792,0,0,0,0,false
0.058294,0.070313,0.039284,0,0.030293,0.026468,0,0.029958,0.029697,0.03109,0.032959,0.031911,0.028724,0,0.022041,0.0193,0,0.017943,0.016546,0.015882,0,0.015732,0.015612,0.014189,0.013512,0.012757,0.009492,0.007985,0.006771,0.005648,0.00402,0.003639,0,0.002272,0,0.002142,0.002061,0.001986,0.002178,0,0.002008,0.001849,0.001774,0,0.001136,0.001182,0.001357,0.001204,0.001283,0.001253,0.001247,0.000882,0.000827,0,0.000605,0.000609,0.000579,0.000514,0.000381,0.000342,0.000381,0.000348,0.000479,0.000371,0.000365,0.000059,0.000062,0.000039,0.000036,0.000046,0.000036,0.000068,0.00002,0.00002,0.000013,0.00001,0.000003,0.00001,0.000003,0,0.000003,0,0.000007,0,1,0,0,0,0,false
0.001979,0.008633,0.006777,0.004043,0.002972,0.002926,0.003356,0.003021,0.00347,0.003193,0.002614,0.002503,0.002109,0.001563,0.001406,0.001172,0.001416,0.001429,0.001497,0.001631,0.001722,0.001504,0.001559,0.001654,0.001921,0.002119,0.002393,0.002962,0.002799,0.003018,0.00306,0.003099,0.002516,0.00292,0.003346,0.003271,0.003271,0.003356,0.003695,0.004167,0.004076,0.004128,0.004046,0.004115,0.007012,0.006758,0.006693,0.006852,0.00682,0.006273,0.006224,0.007682,0.007956,0.008203,0.008636,0.008262,0.008441,0.008076,0.009036,0.004287,0.003548,0.003691,0.004134,0.003174,0.002253,0.001491,0.001465,0,0.000898,0.001813,0.002135,0.001982,0.003298,0.003828,0.001937,0.001914,0.002712,0.00377,0.00418,0.002907,0.001921,0.002106,0.007008,0.002993,0.093274,0.447301,0,0,0,false
0.00208,0.007126,0.003753,0.002243,0.002666,0.001471,0.001322,0.001061,0.000791,0.000921,0.001025,0.001299,0.001888,0.003249,0.003669,0.002777,0,0.002484,0.001852,0.001312,0.001139,0.001045,0.00097,0.00098,0.001068,0.000996,0.000908,0.000768,0.000622,0.000505,0.000426,0.000505,0.000547,0.000426,0.000537,0.000485,0.00057,0.000537,0.000628,0.000726,0.000811,0.000885,0.001191,0.001419,0.002373,0.002467,0.00265,0.002627,0.003783,0.005192,0.006257,0.009007,0.012835,0.01429,0.014154,0.013636,0.014124,0.008008,0.018711,0.001344,0.001204,0.001335,0.001152,0.001025,0.001025,0.001449,0.001393,0.001595,0.001768,0.002054,0.002305,0.002461,0.001755,0.00127,0.001104,0.000833,0.000596,0.000553,0.000397,0.000091,0.000029,0.000007,0.000003,0,0.137798,0.573118,0.031583,0,0,false
0.001803,0.008643,0.004837,0.002262,0.001501,0.000811,0.001012,0.000814,0.000859,0.00083,0.000895,0.000752,0.000931,0.001217,0.001221,0.001227,0.001302,0.001351,0.001357,0.00165,0.001706,0.001934,0.001924,0.002324,0.003363,0.00335,0.004001,0.005599,0.007194,0.008525,0.008704,0.007676,0.004336,0.003548,0.003724,0.003779,0.004277,0.00459,0.004893,0.005163,0.004948,0.004398,0.004105,0.003721,0.003021,0.002757,0.002839,0.00278,0.002757,0.002884,0.003047,0.002679,0.003161,0.003223,0.003291,0.002829,0.002311,0.001354,0.000335,0.001139,0.001755,0.002008,0.002552,0.003395,0.007106,0.00849,0.008356,0,0.008327,0.007363,0.00751,0.007256,0.006885,0.00654,0.006865,0.006325,0.005335,0.005212,0.005465,0.001755,0.001598,0.001615,0.044792,0,0.795077,0.000019,0,0,0,false
0.00193,0.034821,0,0.043304,0.046644,0.050993,0.033783,0,0.021986,0.012738,0.0118,0.01238,0,0.012428,0.012816,0.01042,0.012575,0,0.012891,0,0.0132,0.013454,0.012402,0.012197,0,0.009385,0.008304,0.007897,0,0.006787,0,0.007129,0,0,0.005618,0.005049,0.005345,0,0.005745,0.004674,0,0.004932,0.005166,0.005023,0,0.004408,0.004808,0.004889,0.004707,0,0.005719,0.006257,0.005723,0.005208,0.005537,0,0.006178,0,0,0.000371,0.000472,0.000417,0,0.000374,0.000117,0,0.000046,0.000042,0,0.000026,0.000026,0,0.00001,0.000013,0.000023,0.00001,0,0.000003,0,0,0,0.000003,0.000003,1,0,0,0,0,0,false
0.000003,0.000055,0.000143,0.000176,0.000316,0.000625,0.000729,0.001012,0.001797,0.002188,0.001953,0.001908,0.002389,0.002868,0.003096,0.002881,0.003294,0.003558,0.003675,0.004375,0.00487,0.006152,0.005124,0.004476,0.005326,0.005599,0.005547,0.005791,0.005371,0.00555,0.006423,0.00763,0.00721,0.00679,0.006201,0.006471,0.006315,0.005475,0.004857,0.005137,0.00512,0.004521,0.00445,0.004766,0.005469,0.005404,0.005566,0.005365,0.005049,0.004785,0.004668,0.004798,0.004495,0.004596,0.004404,0.004561,0.004316,0.004404,0.007728,0.00874,0.007314,0.007028,0.006576,0.008496,0.004248,0.001471,0.001471,0,0.001266,0.001146,0.001364,0.001257,0.001126,0.000801,0.000605,0.00054,0.000391,0.000361,0.000387,0.000277,0.000218,0.000247,0.001312,0,0,0.115789,0.02075,0.015942,0.005394,false
0.000192,0.001211,0.001807,0.001676,0.001924,0.002077,0.002474,0.001908,0.002985,0.003682,0.003402,0.004066,0.004469,0.003545,0.003008,0.002184,0.002536,0.00251,0.002493,0.002031,0.002181,0.002256,0.002028,0.002292,0.002393,0.002549,0.003018,0.003857,0.004977,0.005658,0.006621,0.006566,0.00487,0.006556,0.008301,0.00832,0.008102,0.008965,0.009785,0.009137,0.011878,0.014141,0.014495,0.012529,0.014694,0.012415,0.01349,0.013561,0.010378,0.010332,0.00903,0.007354,0.003812,0.003587,0.003535,0.003122,0.002917,0.002754,0.006204,0.00598,0.004684,0.004414,0.004134,0.003864,0.003822,0.000091,0.000114,0.000111,0.00014,0.000114,0.000098,0.000094,0.00014,0.000052,0.000046,0.000016,0.000013,0.000033,0.000042,0.000101,0.000234,0.000365,0.000052,0,0.093713,0.010003,0.009151,0,0,false
0.000632,0.005488,0.008063,0.011465,0.018454,0.015156,0.015618,0.015488,0.014577,0.015299,0.012653,0.012458,0.01195,0.013854,0.012487,0.009365,0.010313,0.010303,0.009131,0.007897,0.009307,0.009059,0.010127,0.008493,0.012028,0.011452,0.012552,0.012891,0.013675,0.012422,0.011214,0.012767,0.011491,0.00973,0.009564,0.008522,0.007708,0.007204,0.007419,0.006995,0.006579,0.006077,0.005843,0.00598,0.005791,0.005465,0.005479,0.005117,0.004434,0.004489,0.004297,0.0039,0.003818,0.003809,0.003825,0.003294,0.003301,0.003037,0.001602,0.000436,0.00029,0.000267,0.000098,0.000114,0.000039,0.000013,0.000026,0,0.000013,0.000007,0,0.000016,0.000016,0.000023,0.000003,0,0.00002,0.000029,0.000007,0.000029,0.000026,0.000023,0.000322,0,0.00098,0.12339,0.066108,0.039532,0.045162,false
0.144574,0.256569,0,0.156025,0.107965,0.042591,0.026602,0.021387,0,0.007949,0,0.007243,0.005931,0.005804,0.005016,0.003265,0.003151,0,0.002842,0,0.00193,0.001667,0,0.001624,0.001374,0.001113,0.001016,0,0.000781,0,0.000635,0,0,0,0.000553,0.000579,0,0.000518,0.000446,0,0.000462,0,0.000446,0.000443,0.000439,0,0.000322,0.000296,0.000397,0,0.000322,0.000342,0,0.000299,0,0.000322,0,0.000326,0.000589,0.000446,0.000459,0,0.000426,0,0.000374,0.000205,0.000205,0.000192,0,0.000072,0,0.000059,0.00002,0.000036,0.000026,0.000016,0.00001,0,0.000003,0,0.000007,0.000003,0.000003,0.628998,0.371002,0,0,0,0,false
0.011875,0.00888,0.001888,0.001175,0.000889,0.000391,0.000355,0.000361,0.000283,0.000267,0.000257,0.000228,0.000234,0.000234,0.000208,0.000241,0.000192,0.000169,0.000189,0.000212,0.000234,0.000195,0.000228,0.000234,0.000254,0.000212,0.000247,0.000365,0.000475,0.000583,0.000771,0.001113,0.004079,0.006012,0.005817,0.006224,0.00627,0.004694,0.003197,0.003193,0.003285,0.002796,0.003317,0.003262,0.003112,0.00292,0.003506,0.002949,0.00292,0.002884,0.002718,0.003096,0.003346,0.003164,0.003493,0.003828,0.003535,0.003623,0.006491,0.004596,0.004814,0.004355,0.004548,0.005215,0.004648,0.005586,0.005687,0,0.007458,0.008216,0.008076,0.00765,0.006494,0.005993,0.004707,0.004961,0.004235,0.004564,0.0046,0.002627,0.000609,0.000811,0.004268,0.442922,0.060081,0,0,0,0,false
0.00002,0.000127,0.000153,0.00015,0.000231,0.000176,0.000199,0.00012,0.000182,0.000231,0.000205,0.000166,0.000127,0.000153,0.00015,0.000146,0,0.00016,0.00015,0.000176,0.000146,0.00016,0.000163,0.000186,0.000251,0.000358,0.000332,0.000436,0.000651,0.000752,0.001315,0.001361,0.001989,0.002223,0.002474,0.002477,0.002878,0.003132,0.002995,0.003698,0.00403,0.004681,0.005423,0.005413,0.006693,0.006497,0.00679,0.007653,0.009085,0.009372,0.009382,0.011071,0.013568,0.010355,0.01109,0.011761,0.012578,0.020804,0.011315,0.005918,0.004362,0.004342,0.003861,0.003743,0.002181,0.001038,0.000957,0.000505,0.000586,0.000413,0.000469,0.000394,0.000075,0.000042,0.000062,0.000059,0.000055,0.000029,0.000023,0.000026,0.000052,0.000026,0.000016,0,0.087521,0.037496,0.013446,0.015546,0.019352,false
0.000046,0.000645,0.00028,0.000212,0.000488,0.000993,0.001351,0.000671,0.000492,0.000583,0.000641,0.000677,0.001006,0.001432,0.001292,0.001159,0,0.001152,0.001621,0.001686,0.001494,0.001572,0.001667,0.002962,0.003304,0.002487,0.00141,0.000879,0.000788,0.000739,0.000846,0.000967,0.000999,0.001211,0.001322,0.00137,0.001533,0.001621,0.001654,0.001585,0.001787,0.001621,0.001628,0.00139,0.00293,0.003835,0.004795,0.006631,0.005612,0.003607,0.00375,0.005446,0.005081,0.005391,0.005439,0.005267,0.006423,0.00819,0.018132,0.005026,0.001693,0.001266,0.001351,0.001507,0.001364,0.002744,0.002985,0.002913,0.003249,0.003561,0.003294,0.003509,0.00334,0.002845,0.002754,0.002513,0.002487,0.002832,0.002152,0.000719,0.000036,0.000003,0.000003,0,0.360326,0,0,0,0,true
0.000036,0.000173,0.000371,0.000452,0.000566,0.000645,0.00056,0.000615,0.000485,0.000472,0.000306,0.000456,0.000381,0.000423,0.000319,0.00028,0.000303,0.000361,0.000313,0.000407,0.000329,0.000361,0.000322,0.000335,0.000426,0.000371,0.00041,0.000579,0.00069,0.001019,0.001784,0.002122,0.002884,0.003265,0.00333,0.002803,0.003014,0.003037,0.002816,0.002985,0.002819,0.003258,0.003219,0.003708,0.005508,0.00571,0.005482,0.00611,0.006989,0.007673,0.008353,0.009746,0.011423,0.01292,0.013366,0.013473,0.013659,0.013083,0.012767,0.009717,0.007624,0.006885,0.00457,0.002549,0.000977,0.00026,0.000283,0,0.00012,0.000065,0.000091,0.000117,0.000088,0.000094,0.000094,0.000042,0.000023,0.000029,0.000029,0.000033,0.000062,0.000049,0.001006,0,0.155131,0.125216,0.062924,0.037391,0.038681,false
0.000023,0.000078,0.000072,0.000059,0.000078,0,0.00013,0.000156,0.000335,0.000371,0.000332,0.000313,0.000241,0.000179,0.000091,0.000042,0.000039,0.000055,0.000062,0.000052,0.000078,0.000078,0.000098,0.000101,0,0.000078,0.000127,0.000133,0.000153,0.000153,0.000133,0.000146,0.00016,0.000182,0.000169,0.000212,0.000189,0.000208,0.000208,0.00027,0.000316,0.000283,0.000374,0.000485,0.002135,0.002259,0.002799,0.002959,0.003975,0.005208,0.005485,0.007601,0.006846,0.005322,0.004694,0.004316,0.004277,0.00334,0.001536,0.003184,0.003001,0.00293,0,0.003268,0,0.005827,0.006162,0.007702,0.010439,0.011081,0.011842,0.012227,0.010566,0.013252,0.018311,0.014264,0.014183,0.013672,0.011172,0.000479,0.000039,0.000007,0.000003,0,1,0,0,0,0,false
0.000114,0.000579,0.000671,0.00111,0.001706,0.004678,0.005049,0.005329,0.006341,0.008799,0.006992,0.006221,0.006387,0.007552,0.006885,0.00484,0.005309,0.005397,0.005026,0.004922,0.005137,0.004593,0.004359,0.004209,0.004564,0.00431,0.004551,0.005485,0.004893,0.00499,0.005488,0.006243,0.006836,0.009417,0.010488,0.014466,0.016901,0.01723,0.018975,0.026878,0.033122,0.022611,0.023262,0.019561,0.010957,0.009948,0.0114,0.012347,0.00874,0.007705,0.00738,0.007367,0.004128,0.003604,0.003799,0.003835,0.003926,0.003594,0.001227,0.000798,0.000951,0.000752,0.000791,0.000947,0.000876,0.000615,0.000713,0,0.000508,0.000381,0.000479,0.000433,0.000192,0.000238,0.000192,0.000166,0.000238,0.000322,0.000267,0.000381,0.00054,0.004108,0.033213,0,0.245913,0.091776,0.029039,0.017714,0.041639,true
0.001276,0.004066,0.0039,0.003763,0.004063,0.002936,0.002904,0.002995,0.003161,0.003555,0.003203,0.003193,0.003252,0.004372,0.003825,0.004469,0.004941,0.005355,0.006107,0.007077,0.006774,0.00707,0.008011,0.007565,0.008903,0.008372,0.007926,0.007516,0.007741,0.008128,0.008018,0.00849,0.007959,0.007578,0.007949,0.007113,0.007171,0.007347,0.007096,0.006934,0.006937,0.007048,0.006908,0.006924,0.008955,0.009111,0.009339,0.009733,0.010371,0.0114,0.01194,0.016224,0.017578,0.012998,0.011185,0.008656,0.007702,0.00638,0.0046,0.000605,0.000446,0.000407,0.000322,0.00028,0.000238,0.000221,0.000329,0,0.000153,0.000189,0.000166,0.000127,0.000042,0.000026,0.00002,0.000026,0.000029,0.00002,0.000029,0.000026,0.000029,0.000049,0.001234,0,0,0.365859,0.207684,0.073248,0.000167,false
0.001243,0.008083,0.006055,0.003965,0.003275,0.001514,0.001475,0.001191,0.001839,0.001999,0.001563,0.001416,0.001217,0.001113,0.001074,0.001029,0.001139,0.001169,0.001247,0.001152,0.001279,0.001344,0.001312,0.001068,0.001468,0.001403,0.001543,0.001497,0.00137,0.001344,0.001383,0.001592,0.002008,0.002712,0.002845,0.002829,0.002923,0.003066,0.002858,0.002786,0.002656,0.002751,0.002845,0.003424,0.005238,0.005358,0.006247,0.006891,0.008356,0.008258,0.008906,0.00859,0.007952,0.009154,0.009486,0.011012,0.011071,0.011484,0.007126,0.003118,0.0032,0.003255,0.003079,0.003971,0.002428,0.001156,0.001237,0,0.00182,0.002972,0.003053,0.003346,0.009076,0.001781,0.000872,0.000993,0.000736,0.000641,0.000638,0.000573,0.000579,0.000807,0.005166,0.000709,0.402857,0.012043,0,0,0,false
0.000173,0.000612,0.000745,0.000934,0.000934,0.000781,0.000576,0.000618,0.000697,0.000768,0.000837,0.000804,0.000957,0.001087,0.001107,0.001325,0.00123,0.001305,0.001361,0.001185,0.001302,0.001432,0.001185,0.001227,0.001471,0.001631,0.001374,0.001296,0.001569,0.0014,0.001533,0.00167,0.00182,0.002054,0.002314,0.002321,0.002461,0.002503,0.002471,0.002979,0.003743,0.003704,0.003854,0.004167,0.01221,0.011781,0.011426,0.011201,0.012705,0.012087,0.01223,0.016283,0.015146,0.016338,0.01389,0.011673,0.009434,0.007207,0.004899,0.006559,0.011296,0.012764,0.00377,0.002959,0.003298,0.001559,0.001595,0,0.000853,0.000827,0.000794,0.000794,0.000511,0.00041,0.000326,0.000299,0.000254,0.000329,0.000306,0.00042,0.000358,0.000452,0.001592,0,0.577093,0,0,0,0,false
0.000091,0.000446,0.000605,0.000534,0.000531,0.000397,0.000361,0.000384,0.000358,0.000449,0.000394,0.000384,0.00056,0.000514,0.000583,0.000618,0.000723,0.000749,0.00085,0.000924,0.001139,0.000944,0.000951,0.000817,0.000928,0.000879,0.000924,0.001035,0.001087,0.00113,0.001094,0.001315,0.002028,0.004577,0.00443,0.004505,0.00457,0.003997,0.003239,0.002467,0.001849,0.001292,0.001172,0.001152,0.001667,0.001712,0.001781,0.00236,0.005527,0.011064,0.0139,0.014632,0.012728,0.012874,0.012962,0.012546,0.011501,0.010866,0.009098,0.007282,0.005192,0.004958,0.003818,0.004027,0.003145,0.002282,0.002148,0,0.001637,0.001087,0.001038,0.000824,0.000391,0.00029,0.000176,0.000208,0.000195,0.000247,0.000228,0.00026,0.000589,0.000579,0.040531,0.348154,0.555673,0,0,0,0,false
0.000052,0.000534,0.000859,0.001803,0.003532,0.006715,0.007881,0.009395,0.010908,0.012383,0.009492,0.00959,0.01028,0.009831,0.009277,0.007874,0.009014,0.009049,0.00724,0.0046,0.005257,0.004945,0.003984,0.004134,0.004749,0.004385,0.003747,0.004085,0.004238,0.005036,0.005638,0.006523,0.006162,0.009733,0.010094,0.012699,0.014372,0.015049,0.015374,0.017572,0.020892,0.023265,0.023893,0.018997,0.015189,0.014023,0.012669,0.011764,0.005661,0.004443,0.004186,0.003285,0.003132,0.002826,0.002646,0.002907,0.002347,0.001982,0.000843,0.001152,0.001175,0.001263,0.001289,0.001331,0.001257,0.001051,0.001038,0,0.000726,0.000651,0.000557,0.000638,0.000322,0.00029,0.000231,0.000273,0.000339,0.0004,0.000439,0.000518,0.000775,0.003203,0.039404,0,0.258974,0.055407,0.027837,0.020393,0.052491,true
0.000176,0.001712,0.002256,0.00321,0.00403,0.004456,0.004681,0.004993,0.005726,0.005807,0.006341,0.005189,0.006175,0.008066,0.009124,0.0136,0.020866,0.024518,0.024281,0.033291,0.031868,0.027917,0.022751,0.019867,0.016429,0.012874,0.010618,0.009294,0.008711,0.008701,0.00554,0.005973,0.008838,0.012673,0.01127,0.012813,0.01305,0.011009,0.008633,0.007536,0.006058,0.003825,0.004225,0.004401,0.002604,0.002393,0.003118,0.003115,0.004274,0.003675,0.003939,0.001191,0.001165,0.000977,0.000983,0.000934,0.000902,0.000771,0.000706,0.000599,0.000501,0.000557,0.000492,0.000625,0.000924,0.001064,0.00111,0,0.000814,0.000938,0.000934,0.000902,0.000758,0.000667,0.000719,0.000762,0.000667,0.000635,0.000531,0.000674,0.000898,0.001172,0.048327,0,0,0.813043,0.03585,0,0,true
0.000007,0,0,0.000059,0,0.000143,0,0.000309,0,0,0,0.001042,0,0.001501,0,0,0,0,0.002113,0.002139,0,0,0,0,0,0,0,0.003369,0,0.003753,0.004652,0,0.005996,0,0,0.007477,0,0,0,0,0,0,0,0,0,0,0,0.010062,0.010609,0,0.010938,0,0,0,0,0,0,0,0,0,0.018314,0,0,0,0,0.033936,0,0.031579,0,0,0,0.018434,0,0,0,0.000231,0,0,0.000007,0,0,0,0.000003,1,0,0,0,0,0,false
0.000303,0.001312,0.000778,0.000723,0.001113,0.001257,0.001188,0.000964,0.001032,0.001507,0.001735,0.002174,0.002552,0.00623,0.007158,0.006315,0.007438,0.008031,0.009111,0.006527,0.006921,0.008307,0.009388,0.008369,0.011696,0.011344,0.011758,0.012949,0.014225,0.013903,0.012715,0.013538,0.012572,0.011156,0.010459,0.010345,0.00887,0.007516,0.007139,0.006452,0.006546,0.00543,0.005876,0.00484,0.004772,0.004749,0.004906,0.005062,0.006165,0.005885,0.005605,0.004733,0.004626,0.003633,0.003656,0.003757,0.003428,0.003509,0.001963,0.003268,0.002435,0.002093,0.002389,0.002161,0.002191,0.003535,0.003851,0,0.001966,0.001471,0.001549,0.001439,0.000957,0.00069,0.000589,0.000531,0.000492,0.000547,0.000592,0.000684,0.000924,0.00139,0.007246,0.415335,0.584665,0,0,0,0,false
0.160033,0.079694,0,0.027334,0.015954,0,0.017409,0.025358,0.027972,0.031097,0,0.032786,0.0318,0,0.02459,0.019495,0,0.017705,0.015951,0.011976,0.011943,0.011579,0.010576,0.009443,0,0.00665,0.006042,0.00502,0.00471,0,0.003841,0,0.004053,0.003421,0.003317,0,0.00318,0.002747,0.002402,0,0.002275,0.002028,0,0.001813,0,0.001839,0.001702,0.001592,0.001452,0.001309,0,0,0,0.001566,0.00154,0.001634,0.001628,0.00154,0.000791,0.0007,0.000592,0.000785,0.001234,0.001387,0,0.000423,0,0.000397,0.000365,0.000228,0,0.000133,0.000013,0.000026,0.000003,0.000016,0.000033,0.000029,0.000016,0,0.000007,0,0.000003,0,0.1548,0.003979,0.000576,0.008361,0.001329,false
